Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Beae product countdown end at (product.metafields.beae.countdown),Beae product countdown start at (product.metafields.beae.countdown_from),Akcesoria: (product.metafields.custom.akcesoria_),Dyrektor kreatywny: (product.metafields.custom.dyrektor_kreatywny),Kolor: (product.metafields.custom.kolor_),Krótki opis (product.metafields.custom.krotki_opis),Materiał:  (product.metafields.custom.material),Numer seryjny: (product.metafields.custom.numer_seryjny),Rok produkcji: (product.metafields.custom.rok_produkcji_),Stan: (product.metafields.custom.stan_),Wymiary: (product.metafields.custom.wymiary),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Bag/Case closure (product.metafields.shopify.bag-case-closure),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Bracelet design (product.metafields.shopify.bracelet-design),Carry options (product.metafields.shopify.carry-options),Case color (product.metafields.shopify.case-color),Closure type (product.metafields.shopify.closure-type),Clothing accessory material (product.metafields.shopify.clothing-accessory-material),Color (product.metafields.shopify.color-pattern),Dress style (product.metafields.shopify.dress-style),Earring design (product.metafields.shopify.earring-design),Eyewear frame design (product.metafields.shopify.eyewear-frame-design),Fabric (product.metafields.shopify.fabric),Footwear material (product.metafields.shopify.footwear-material),Heel height type (product.metafields.shopify.heel-height-type),Heel shoe type (product.metafields.shopify.heel-shoe-type),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Occasion style (product.metafields.shopify.occasion-style),Ring design (product.metafields.shopify.ring-design),Ring size (product.metafields.shopify.ring-size),Sandal style (product.metafields.shopify.sandal-style),Scarf/Shawl style (product.metafields.shopify.scarf-shawl-style),Shoe fit (product.metafields.shopify.shoe-fit),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Sneaker style (product.metafields.shopify.sneaker-style),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Wallet features (product.metafields.shopify.wallet-features),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
zegarek-hermes-clipper-full-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2808.jpg?v=1733852176,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zegarek-hermes-clipper-full-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2807.jpg?v=1733852176,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zegarek-hermes-clipper-full-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2811.jpg?v=1733852176,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zegarek-hermes-clipper-full-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2795.jpg?v=1733852176,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apaszka-dior-trotter,Apaszka Dior Trotter,"<p>Brązowa apaszka domu mody Dior w rozpoznawalny wzór Trotter. Apaszka nie była używana, jest jak nowa. Rozmiar: 47 x 47 cm. </p>",Dior,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,Chusta,Akcesoria,true,Title,Default Title,,,,,,,,"",200.0,shopify,0,deny,manual,950.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2834.jpg?v=1733852779,1,"",false,,,,,,,,,,,,,,,,Brak,,Brąz,,,,2020s,Nowy,47 x 47 cm,,dorosli,,,,,,,,,,geometryczny; brazowy,,,,,,,,,,,,,,,kwadrat,,,,,unisex,,,,,,,,,,kg,,,active
apaszka-dior-trotter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2838.jpg?v=1733852778,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apaszka-dior-trotter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2836.jpg?v=1733852779,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-saint-laurent-le-maillon,Torebka Saint Laurent Le Maillon,"<p><meta charset=""UTF-8""><span>Kremowa torba na ramię, model ‘Le Maillon’ Saint Laurent – już niedostępny na stronie domu mody. Cena sklepowa tego modelu to 2500 euro. Wykonana ze skóry cielęcej. Zamykana na dekoracyjne zapięcie. Pasek na ramię z możliwością regulacji długości. Wewnątrz komora z dwiema przegrodami, kieszenią zamykaną na zamek oraz kieszenią wsuwaną. Metalowe elementy w kolorze złotym. Torebka jest w stanie idealnym, brak widocznych śladów użytkowania. W komplecie z oryginalnym pudełkiem, woreczkiem przeciwkurzowym i dokumentami. </span></p>",Saint Laurent,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Shoulder Bags",Torebka,Torebki,true,Title,Default Title,,,,,,,,"",1000.0,shopify,0,deny,manual,4500.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2846.jpg?v=1733853487,1,"",false,,,,,,,,,,,,,,,,"Pudełko, worek przeciwkurzowy, dokumenty",,Kremowy,,,,2020s,Idealny,24 x 14 x 6.5 cm,,dorosli,,,skorzane,,,pas-naramienny,,,,bezowy; biale,,,,,,,,,,,,,,,,,,,,kobieta,,,,,,,,,,kg,,,active
torebka-saint-laurent-le-maillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2845.jpg?v=1733853487,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-saint-laurent-le-maillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2850.jpg?v=1733853488,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-saint-laurent-le-maillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2852.jpg?v=1733853487,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-saint-laurent-le-maillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2853.jpg?v=1733853488,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-saint-laurent-le-maillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2854.jpg?v=1733853487,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-saint-laurent-le-maillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2855.jpg?v=1733853488,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-saint-laurent-le-maillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2851.jpg?v=1733853488,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-saint-laurent-le-maillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2857.jpg?v=1733853488,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-saint-laurent-le-maillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2858.jpg?v=1733853488,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-saint-laurent-le-maillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2860.jpg?v=1733853487,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pierscionek-cartier-love-18k-51-2,Pierścionek Cartier Love różowe złoto 18K (51),"<p><meta charset=""UTF-8""><span>Odkryj ikonę stylu i elegancji z Cartier i zainwestuj w ponadczasowy design, który będzie towarzyszył Ci przez lata – kultowy pierścionek Cartier Love Ring (Mini Love) wykonany z różowego złota (18K). Rozmiar pierścionka to 51.0 (rozmiar 11). Dostępny z oryginalnym pudełkiem, pierścionek jest w idealnym stanie i nie posiada widocznych śladów użytkowania. </span></p>",Cartier,Apparel & Accessories > Jewelry > Rings,Pierścionek,Biżuteria,true,Title,Default Title,,,,,,,,"",400.0,shopify,1,deny,manual,4900.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2830_ce94c973-8321-4c84-bfa0-6bd1a6a94fb3.jpg?v=1733854388,1,"",false,,,,,adult,,,,,,,,,,,Pudełko,,Złoty,"Cartier Love Ring Mini, różowe złoto 18K, rozmiar 51",Różowe złoto,BB0907,2020s,Idealny,51,,dorosli,,,,,,,,,,zlota,,,,,,,,zlota; rozowe-zloto,bizuteria-artystyczna; bizuteria-luksusowa,,,,51,,,,,,,unisex,,,,,,,,,,kg,,,active
pierscionek-cartier-love-18k-51-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2823_57f17875-081e-40be-8420-cc0ba2e47749.jpg?v=1733854389,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pierscionek-cartier-love-18k-51-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2832_e90b7769-f9e8-4ae0-882d-e38740c2bcfe.jpg?v=1733854388,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pierscionek-cartier-love-18k-51-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2816_e295de08-b771-48ba-bc7a-88f82cdbd3b4.jpg?v=1733854389,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pierscionek-cartier-love-18k-51-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2817_b2a806cc-8959-4f73-ad20-0bb5cc0e1e4a.jpg?v=1733854389,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-isabel-marant-oskan-moon-bezowa,Torebka Isabel Marant Oskan Moon Beżowa,"<p><meta charset=""UTF-8""><span>Jasnobeżowa, skórzana torba na ramię, model ‘Oskan Moon’ Isabel Marant. Zamykana na zamek. Z przodu wytłoczone złote logo. Regulowany pas na ramię. Wewnątrz komora z miejscem na kartę. Metalowe wykończenia w kolorze postarzanego złota. Torebka jest nieużywana, jak nowa. W komplecie z woreczkiem przeciwkurzowym i dokumentami.</span></p>",Isabel Marant,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Shoulder Bags",Torebka,Torebki,true,Title,Default Title,,,,,,,,"",0.0,shopify,0,deny,manual,2000.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2864.jpg?v=1733854783,1,"",false,,,,,,,,,,,,,,,,"Woreczek przeciwkurzowy, dokumenty",,Beżowy,,,,2020s,Nieużywany (jak nowy),16 x 28 x 8 cm,,dorosli,,,skorzane,,,pas-naramienny,,,,bezowy,,,,,,,,,,,,,,,,,,,,kobieta,,,,,,,,,,kg,,,active
torebka-isabel-marant-oskan-moon-bezowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2867.jpg?v=1733854783,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-isabel-marant-oskan-moon-bezowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2873.jpg?v=1733854783,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-isabel-marant-oskan-moon-bezowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2868.jpg?v=1733854783,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-isabel-marant-oskan-moon-bezowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2871.jpg?v=1733854783,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-isabel-marant-oskan-moon-bezowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2876.jpg?v=1733854783,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-isabel-marant-oskan-moon-bezowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2879.jpg?v=1733854783,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-isabel-marant-oskan-moon-bezowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2861.jpg?v=1733854783,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-jacquemus-le-calino,Torebka Jacquemus Le Calino Żółta,"<p><meta charset=""UTF-8""><span>Żółta torba na ramię, model ‘Le Calino’ Jacquemus. Torebka jest wykonana ze skóry jagnięcej. Metalowa, okrągła rączka ozdobiona wygrawerowanym logo w kolorze złotym i odpinany, regulowany pas na ramię w komplecie. Wewnątrz dwie oddzielne komory, jedna zamykana na magnetyczny zatrzask, druga na zamek. Metalowe wykończenie w kolorze złotym. Torebka nie była używana, jest jak nowa. W komplecie worek przeciwkurzowy, metki, dokumenty. Cena sklepowa to 1190 euro.</span></p>",Jacquemus,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Shoulder Bags",Torebka,Torebki,true,Title,Default Title,,,,,,,,"",0.0,shopify,0,deny,manual,3500.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2884.jpg?v=1733855238,1,"",false,,,,,,,,,,,,,,,,"Worek przeciwkurzowy, pasek na ramię",,Żółty,,,,2023,Nieużywany (nowy),33 x  21 x 12.5 cm,,dorosli,,,metal,,,pas-naramienny,,,,zolty; bezowy; zlota,,,,,,,,,,,,,,,,,,,,unisex,,,,,,,,,,kg,,,active
torebka-jacquemus-le-calino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2890.jpg?v=1733855237,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-jacquemus-le-calino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2885.jpg?v=1733855238,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-jacquemus-le-calino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2886.jpg?v=1733855238,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-jacquemus-le-calino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2887.jpg?v=1733855238,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-jacquemus-le-calino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2888.jpg?v=1733855238,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-jacquemus-le-calino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2891.jpg?v=1733855238,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-jacquemus-le-calino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2892.jpg?v=1733855238,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-jacquemus-le-calino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2894.jpg?v=1733855238,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-jacquemus-le-calino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2895.jpg?v=1733855238,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-jacquemus-le-calino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2896.jpg?v=1733855238,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-jacquemus-le-calino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2897.jpg?v=1733855238,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-jacquemus-le-calino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2901.jpg?v=1733855238,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-jacquemus-le-calino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2903.jpg?v=1733855238,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
torebka-jacquemus-le-calino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2904.jpg?v=1733855238,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kolczyki-chanel-cc-z-krysztalkami-perla,Kolczyki Chanel CC z kryształkami perłą,"<p>Piękne kolczyki Chanel zdobione kryształkami i perłą (tworzywo sztuczne). Jedna perła posiada mały ślad, widoczny na zdjęciu (niewidoczny przy noszeniu). Kolczyki są złocone i pochodzą z kolekcji F22. Wymiary (bez perłowej zawieszki): 2x 3,5 cm. W komplecie z oryginalnym pudełkiem. </p>",Chanel,Apparel & Accessories > Jewelry > Earrings,Kolczyki,Biżuteria,true,Title,Default Title,,,,,,,,"",300.0,shopify,0,deny,manual,3100.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2935.jpg?v=1733855838,1,"",false,,,,,,,,,,,,,,,,Pudełko,,Złoty,,,,2022,Bardzo dobry,"3,5 x 2 cm",,dorosli,,,,,,,,,,srebrna; czarny; zlota,,sztyft,,,,,,metal,sztuczna-bizuteria,,,,,,,,,,,kobieta,,,,,,,,,,kg,,,active
kolczyki-chanel-cc-z-krysztalkami-perla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2921.jpg?v=1733855837,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kolczyki-chanel-cc-z-krysztalkami-perla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2930.jpg?v=1733855838,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kolczyki-chanel-cc-z-krysztalkami-perla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2939.jpg?v=1733855837,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kolczyki-chanel-cc-z-krysztalkami-perla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2936.jpg?v=1733855838,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kolczyki-chanel-cc-z-krysztalkami-perla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2927.jpg?v=1733855837,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kolczyki-chanel-cc-z-krysztalkami-perla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2929.jpg?v=1733855837,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bransoletka-celine-knot,Bransoletka Céline Knot,"<p>Bransoletka Céline model Knot. Wykonana z<span> mosiądzu niezawierającego niklu, złote wykończenie. Rozmiar C1 (obwód 14,5 cm). W komplecie z pudełkiem, skórzanym etui i dokumentami. Bransoletka nie była używana, jest nowa. </span></p>",Céline,Apparel & Accessories > Jewelry > Bracelets,Bransoletka,Biżuteria,true,Title,Default Title,,,,,,,,"",400.0,shopify,0,deny,manual,1900.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2954.jpg?v=1733857030,1,"",false,,,,,,,,,,,,,,,,"Pudełko, etui, dokumenty",,Złoty,,,,2020s,Nieużywany (jak nowy),"14,5 cm",,dorosli,,,,,bransoletkowy,,,,,zlota,,,,,,,,mosiadz; zlota,sztuczna-bizuteria; bizuteria-artystyczna,,,,,,,,,,,kobieta,,,,,,,,,,kg,,,active
bransoletka-celine-knot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2945.jpg?v=1733857030,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bransoletka-celine-knot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2949.jpg?v=1733857029,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bransoletka-celine-knot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2951.jpg?v=1733857030,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
